Model,MDO3052
Firmware Version,1.14

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-06
Horizontal Delay,4.98e-06
Sample Interval,2e-09
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,-0.92
,
,
,
Label,
TIME,CH1
6.924000e-06,-0.054
6.926000e-06,-0.05
6.928000e-06,-0.056
6.930000e-06,-0.052
6.932000e-06,-0.056
6.934000e-06,-0.054
6.936000e-06,-0.058
6.938000e-06,-0.054
6.940000e-06,-0.06
6.942000e-06,-0.056
6.944000e-06,-0.06
6.946000e-06,-0.058
6.948000e-06,-0.06
6.950000e-06,-0.056
6.952000e-06,-0.062
6.954000e-06,-0.058
6.956000e-06,-0.064
6.958000e-06,-0.06
6.960000e-06,-0.062
6.962000e-06,-0.058
6.964000e-06,-0.062
6.966000e-06,-0.06
6.968000e-06,-0.062
6.970000e-06,-0.058
6.972000e-06,-0.058
6.974000e-06,-0.058
6.976000e-06,-0.056
6.978000e-06,-0.054
6.980000e-06,-0.056
6.982000e-06,-0.05
6.984000e-06,-0.05
6.986000e-06,-0.042
6.988000e-06,-0.042
6.990000e-06,-0.032
6.992000e-06,-0.032
6.994000e-06,-0.002
6.996000e-06,0.006
6.998000e-06,0.072
7.000000e-06,0.082
7.002000e-06,0.14
7.004000e-06,0.146
7.006000e-06,0.162
7.008000e-06,0.14
7.010000e-06,0.158
7.012000e-06,0.114
7.014000e-06,0.136
7.016000e-06,0.108
7.018000e-06,0.114
7.020000e-06,0.104
7.022000e-06,0.108
7.024000e-06,0.094
7.026000e-06,0.104
7.028000e-06,0.082
7.030000e-06,0.092
7.032000e-06,0.068
7.034000e-06,0.078
7.036000e-06,0.058
7.038000e-06,0.07
7.040000e-06,0.052
7.042000e-06,0.058
7.044000e-06,0.044
7.046000e-06,0.054
7.048000e-06,0.038
7.050000e-06,0.046
7.052000e-06,0.03
7.054000e-06,0.038
7.056000e-06,0.022
7.058000e-06,0.026
7.060000e-06,0.014
7.062000e-06,0.02
7.064000e-06,0.008
7.066000e-06,0.014
7.068000e-06,0
7.070000e-06,0.008
7.072000e-06,-0.008
7.074000e-06,0
7.076000e-06,-0.014
7.078000e-06,-0.006
7.080000e-06,-0.018
7.082000e-06,-0.012
7.084000e-06,-0.022
7.086000e-06,-0.018
7.088000e-06,-0.026
7.090000e-06,-0.022
7.092000e-06,-0.03
7.094000e-06,-0.026
7.096000e-06,-0.038
7.098000e-06,-0.032
7.100000e-06,-0.04
7.102000e-06,-0.036
7.104000e-06,-0.044
7.106000e-06,-0.04
7.108000e-06,-0.048
7.110000e-06,-0.044
7.112000e-06,-0.05
7.114000e-06,-0.046
7.116000e-06,-0.052
7.118000e-06,-0.048
7.120000e-06,-0.052
7.122000e-06,-0.05
7.124000e-06,-0.052
7.126000e-06,-0.05
7.128000e-06,-0.054
7.130000e-06,-0.05
7.132000e-06,-0.058
7.134000e-06,-0.054
7.136000e-06,-0.058
7.138000e-06,-0.056
7.140000e-06,-0.058
7.142000e-06,-0.056
7.144000e-06,-0.06
7.146000e-06,-0.058
7.148000e-06,-0.062
7.150000e-06,-0.058
7.152000e-06,-0.062
7.154000e-06,-0.058
7.156000e-06,-0.062
7.158000e-06,-0.06
7.160000e-06,-0.064
7.162000e-06,-0.06
7.164000e-06,-0.064
7.166000e-06,-0.058
7.168000e-06,-0.062
7.170000e-06,-0.058
7.172000e-06,-0.06
7.174000e-06,-0.056
7.176000e-06,-0.058
7.178000e-06,-0.054
7.180000e-06,-0.054
7.182000e-06,-0.048
7.184000e-06,-0.05
7.186000e-06,-0.042
7.188000e-06,-0.044
7.190000e-06,-0.032
7.192000e-06,-0.032
7.194000e-06,0
7.196000e-06,0.004
7.198000e-06,0.072
7.200000e-06,0.08
7.202000e-06,0.14
7.204000e-06,0.144
7.206000e-06,0.16
7.208000e-06,0.138
7.210000e-06,0.16
7.212000e-06,0.114
7.214000e-06,0.138
7.216000e-06,0.106
7.218000e-06,0.116
7.220000e-06,0.104
7.222000e-06,0.108
7.224000e-06,0.094
7.226000e-06,0.104
7.228000e-06,0.082
7.230000e-06,0.094
7.232000e-06,0.07
7.234000e-06,0.08
7.236000e-06,0.058
7.238000e-06,0.066
7.240000e-06,0.052
7.242000e-06,0.06
7.244000e-06,0.044
7.246000e-06,0.052
7.248000e-06,0.038
7.250000e-06,0.046
7.252000e-06,0.03
7.254000e-06,0.038
7.256000e-06,0.022
7.258000e-06,0.032
7.260000e-06,0.014
7.262000e-06,0.022
7.264000e-06,0.006
7.266000e-06,0.014
7.268000e-06,-0.002
7.270000e-06,0.006
7.272000e-06,-0.006
7.274000e-06,0
7.276000e-06,-0.014
7.278000e-06,-0.006
7.280000e-06,-0.018
7.282000e-06,-0.012
7.284000e-06,-0.024
7.286000e-06,-0.016
7.288000e-06,-0.028
7.290000e-06,-0.022
7.292000e-06,-0.032
7.294000e-06,-0.028
7.296000e-06,-0.036
7.298000e-06,-0.03
7.300000e-06,-0.04
7.302000e-06,-0.036
7.304000e-06,-0.044
7.306000e-06,-0.038
7.308000e-06,-0.048
7.310000e-06,-0.044
7.312000e-06,-0.05
7.314000e-06,-0.046
7.316000e-06,-0.052
7.318000e-06,-0.048
7.320000e-06,-0.052
7.322000e-06,-0.048
7.324000e-06,-0.054
7.326000e-06,-0.05
7.328000e-06,-0.056
7.330000e-06,-0.052
7.332000e-06,-0.056
7.334000e-06,-0.054
7.336000e-06,-0.056
7.338000e-06,-0.054
7.340000e-06,-0.058
7.342000e-06,-0.056
7.344000e-06,-0.06
7.346000e-06,-0.056
7.348000e-06,-0.06
7.350000e-06,-0.056
7.352000e-06,-0.062
7.354000e-06,-0.058
7.356000e-06,-0.062
7.358000e-06,-0.06
7.360000e-06,-0.062
7.362000e-06,-0.058
7.364000e-06,-0.062
7.366000e-06,-0.058
7.368000e-06,-0.062
7.370000e-06,-0.06
7.372000e-06,-0.062
7.374000e-06,-0.056
7.376000e-06,-0.058
7.378000e-06,-0.052
7.380000e-06,-0.056
7.382000e-06,-0.048
7.384000e-06,-0.046
7.386000e-06,-0.042
7.388000e-06,-0.042
7.390000e-06,-0.03
7.392000e-06,-0.032
7.394000e-06,-0.004
7.396000e-06,0.002
7.398000e-06,0.07
7.400000e-06,0.076
7.402000e-06,0.142
7.404000e-06,0.144
7.406000e-06,0.16
7.408000e-06,0.14
7.410000e-06,0.16
7.412000e-06,0.116
7.414000e-06,0.136
7.416000e-06,0.106
7.418000e-06,0.114
7.420000e-06,0.102
7.422000e-06,0.108
7.424000e-06,0.096
7.426000e-06,0.104
7.428000e-06,0.08
7.430000e-06,0.094
7.432000e-06,0.07
7.434000e-06,0.082
7.436000e-06,0.058
7.438000e-06,0.07
7.440000e-06,0.052
7.442000e-06,0.058
7.444000e-06,0.044
7.446000e-06,0.052
7.448000e-06,0.038
7.450000e-06,0.044
7.452000e-06,0.028
7.454000e-06,0.038
7.456000e-06,0.022
7.458000e-06,0.028
7.460000e-06,0.018
7.462000e-06,0.022
7.464000e-06,0.008
7.466000e-06,0.016
7.468000e-06,0
7.470000e-06,0.01
7.472000e-06,-0.006
7.474000e-06,0
7.476000e-06,-0.012
7.478000e-06,-0.006
7.480000e-06,-0.018
7.482000e-06,-0.012
7.484000e-06,-0.024
7.486000e-06,-0.018
7.488000e-06,-0.028
7.490000e-06,-0.024
7.492000e-06,-0.032
7.494000e-06,-0.026
7.496000e-06,-0.034
7.498000e-06,-0.03
7.500000e-06,-0.04
7.502000e-06,-0.036
7.504000e-06,-0.044
7.506000e-06,-0.038
7.508000e-06,-0.048
7.510000e-06,-0.044
7.512000e-06,-0.052
7.514000e-06,-0.046
7.516000e-06,-0.052
7.518000e-06,-0.048
7.520000e-06,-0.052
7.522000e-06,-0.05
7.524000e-06,-0.052
7.526000e-06,-0.05
7.528000e-06,-0.054
7.530000e-06,-0.052
7.532000e-06,-0.058
7.534000e-06,-0.052
7.536000e-06,-0.06
7.538000e-06,-0.054
7.540000e-06,-0.06
7.542000e-06,-0.056
7.544000e-06,-0.06
7.546000e-06,-0.058
7.548000e-06,-0.062
7.550000e-06,-0.058
7.552000e-06,-0.062
7.554000e-06,-0.058
7.556000e-06,-0.062
7.558000e-06,-0.058
7.560000e-06,-0.062
7.562000e-06,-0.058
7.564000e-06,-0.062
7.566000e-06,-0.058
7.568000e-06,-0.06
7.570000e-06,-0.058
7.572000e-06,-0.06
7.574000e-06,-0.056
7.576000e-06,-0.056
7.578000e-06,-0.052
7.580000e-06,-0.054
7.582000e-06,-0.05
7.584000e-06,-0.05
7.586000e-06,-0.044
7.588000e-06,-0.04
7.590000e-06,-0.032
7.592000e-06,-0.03
7.594000e-06,-0.006
7.596000e-06,0
7.598000e-06,0.064
7.600000e-06,0.072
7.602000e-06,0.134
7.604000e-06,0.14
7.606000e-06,0.162
7.608000e-06,0.144
7.610000e-06,0.16
7.612000e-06,0.116
7.614000e-06,0.138
7.616000e-06,0.106
7.618000e-06,0.114
7.620000e-06,0.104
7.622000e-06,0.108
7.624000e-06,0.096
7.626000e-06,0.102
7.628000e-06,0.082
7.630000e-06,0.094
7.632000e-06,0.066
7.634000e-06,0.082
7.636000e-06,0.06
7.638000e-06,0.068
7.640000e-06,0.052
7.642000e-06,0.058
7.644000e-06,0.046
7.646000e-06,0.052
7.648000e-06,0.036
7.650000e-06,0.046
7.652000e-06,0.03
7.654000e-06,0.038
7.656000e-06,0.022
7.658000e-06,0.03
7.660000e-06,0.016
7.662000e-06,0.022
7.664000e-06,0.006
7.666000e-06,0.016
7.668000e-06,0.002
7.670000e-06,0.006
7.672000e-06,-0.006
7.674000e-06,0
7.676000e-06,-0.012
7.678000e-06,-0.006
7.680000e-06,-0.016
7.682000e-06,-0.014
7.684000e-06,-0.024
7.686000e-06,-0.018
7.688000e-06,-0.028
7.690000e-06,-0.022
7.692000e-06,-0.032
7.694000e-06,-0.026
7.696000e-06,-0.036
7.698000e-06,-0.03
7.700000e-06,-0.04
7.702000e-06,-0.036
7.704000e-06,-0.042
7.706000e-06,-0.038
7.708000e-06,-0.046
7.710000e-06,-0.042
7.712000e-06,-0.048
7.714000e-06,-0.046
7.716000e-06,-0.052
7.718000e-06,-0.048
7.720000e-06,-0.052
7.722000e-06,-0.048
7.724000e-06,-0.052
7.726000e-06,-0.05
7.728000e-06,-0.054
7.730000e-06,-0.052
7.732000e-06,-0.056
7.734000e-06,-0.054
7.736000e-06,-0.058
7.738000e-06,-0.054
7.740000e-06,-0.058
7.742000e-06,-0.054
7.744000e-06,-0.058
7.746000e-06,-0.056
7.748000e-06,-0.06
7.750000e-06,-0.058
7.752000e-06,-0.06
7.754000e-06,-0.058
7.756000e-06,-0.062
7.758000e-06,-0.06
7.760000e-06,-0.062
7.762000e-06,-0.06
7.764000e-06,-0.062
7.766000e-06,-0.06
7.768000e-06,-0.064
7.770000e-06,-0.058
7.772000e-06,-0.06
7.774000e-06,-0.058
7.776000e-06,-0.058
7.778000e-06,-0.054
7.780000e-06,-0.054
7.782000e-06,-0.048
7.784000e-06,-0.05
7.786000e-06,-0.042
7.788000e-06,-0.044
7.790000e-06,-0.03
7.792000e-06,-0.032
7.794000e-06,-0.006
7.796000e-06,0
7.798000e-06,0.064
7.800000e-06,0.072
7.802000e-06,0.136
7.804000e-06,0.14
7.806000e-06,0.16
7.808000e-06,0.14
7.810000e-06,0.16
7.812000e-06,0.116
7.814000e-06,0.14
7.816000e-06,0.108
7.818000e-06,0.116
7.820000e-06,0.102
7.822000e-06,0.108
7.824000e-06,0.096
7.826000e-06,0.104
7.828000e-06,0.08
7.830000e-06,0.094
7.832000e-06,0.068
7.834000e-06,0.08
7.836000e-06,0.06
7.838000e-06,0.068
7.840000e-06,0.052
7.842000e-06,0.06
7.844000e-06,0.044
7.846000e-06,0.05
7.848000e-06,0.036
7.850000e-06,0.046
7.852000e-06,0.03
7.854000e-06,0.036
7.856000e-06,0.022
7.858000e-06,0.028
7.860000e-06,0.014
7.862000e-06,0.024
7.864000e-06,0.008
7.866000e-06,0.014
7.868000e-06,0
7.870000e-06,0.008
7.872000e-06,-0.006
7.874000e-06,0
7.876000e-06,-0.014
7.878000e-06,-0.006
7.880000e-06,-0.018
7.882000e-06,-0.012
7.884000e-06,-0.024
7.886000e-06,-0.018
7.888000e-06,-0.028
7.890000e-06,-0.024
7.892000e-06,-0.032
7.894000e-06,-0.026
7.896000e-06,-0.036
7.898000e-06,-0.032
7.900000e-06,-0.038
7.902000e-06,-0.034
7.904000e-06,-0.044
7.906000e-06,-0.038
7.908000e-06,-0.048
7.910000e-06,-0.042
7.912000e-06,-0.052
7.914000e-06,-0.046
7.916000e-06,-0.052
7.918000e-06,-0.048
7.920000e-06,-0.052
7.922000e-06,-0.05
7.924000e-06,-0.054
7.926000e-06,-0.05
7.928000e-06,-0.056
7.930000e-06,-0.052
7.932000e-06,-0.056
7.934000e-06,-0.052
7.936000e-06,-0.056
7.938000e-06,-0.052
7.940000e-06,-0.058
7.942000e-06,-0.056
7.944000e-06,-0.06
7.946000e-06,-0.056
7.948000e-06,-0.06
7.950000e-06,-0.058
7.952000e-06,-0.06
7.954000e-06,-0.058
7.956000e-06,-0.062
7.958000e-06,-0.06
7.960000e-06,-0.064
7.962000e-06,-0.058
7.964000e-06,-0.064
7.966000e-06,-0.058
7.968000e-06,-0.062
7.970000e-06,-0.058
7.972000e-06,-0.062
7.974000e-06,-0.056
7.976000e-06,-0.058
7.978000e-06,-0.054
7.980000e-06,-0.056
7.982000e-06,-0.052
7.984000e-06,-0.05
7.986000e-06,-0.044
7.988000e-06,-0.044
7.990000e-06,-0.032
7.992000e-06,-0.03
7.994000e-06,-0.006
7.996000e-06,-0.002
7.998000e-06,0.064
8.000000e-06,0.072
8.002000e-06,0.134
8.004000e-06,0.14
8.006000e-06,0.16
8.008000e-06,0.142
8.010000e-06,0.16
8.012000e-06,0.116
8.014000e-06,0.138
8.016000e-06,0.106
8.018000e-06,0.116
8.020000e-06,0.102
8.022000e-06,0.106
8.024000e-06,0.096
8.026000e-06,0.102
8.028000e-06,0.082
8.030000e-06,0.094
8.032000e-06,0.07
8.034000e-06,0.082
8.036000e-06,0.06
8.038000e-06,0.07
8.040000e-06,0.05
8.042000e-06,0.058
8.044000e-06,0.044
8.046000e-06,0.052
8.048000e-06,0.038
8.050000e-06,0.046
8.052000e-06,0.03
8.054000e-06,0.038
8.056000e-06,0.022
8.058000e-06,0.03
8.060000e-06,0.016
8.062000e-06,0.022
8.064000e-06,0.008
8.066000e-06,0.014
8.068000e-06,0
8.070000e-06,0.008
8.072000e-06,-0.006
8.074000e-06,0
8.076000e-06,-0.012
8.078000e-06,-0.006
8.080000e-06,-0.02
8.082000e-06,-0.012
8.084000e-06,-0.022
8.086000e-06,-0.018
8.088000e-06,-0.028
8.090000e-06,-0.024
8.092000e-06,-0.032
8.094000e-06,-0.026
8.096000e-06,-0.038
8.098000e-06,-0.03
8.100000e-06,-0.04
8.102000e-06,-0.036
8.104000e-06,-0.044
8.106000e-06,-0.038
8.108000e-06,-0.046
8.110000e-06,-0.044
8.112000e-06,-0.05
8.114000e-06,-0.046
8.116000e-06,-0.052
8.118000e-06,-0.048
8.120000e-06,-0.052
8.122000e-06,-0.05
8.124000e-06,-0.056
8.126000e-06,-0.05
8.128000e-06,-0.054
8.130000e-06,-0.052
8.132000e-06,-0.058
8.134000e-06,-0.052
8.136000e-06,-0.056
8.138000e-06,-0.054
8.140000e-06,-0.058
8.142000e-06,-0.056
8.144000e-06,-0.058
8.146000e-06,-0.056
8.148000e-06,-0.062
8.150000e-06,-0.056
8.152000e-06,-0.06
8.154000e-06,-0.058
8.156000e-06,-0.064
8.158000e-06,-0.058
8.160000e-06,-0.064
8.162000e-06,-0.06
8.164000e-06,-0.062
8.166000e-06,-0.058
8.168000e-06,-0.062
8.170000e-06,-0.056
8.172000e-06,-0.06
8.174000e-06,-0.054
8.176000e-06,-0.056
8.178000e-06,-0.054
8.180000e-06,-0.054
8.182000e-06,-0.048
8.184000e-06,-0.05
8.186000e-06,-0.042
8.188000e-06,-0.042
8.190000e-06,-0.032
8.192000e-06,-0.03
8.194000e-06,-0.01
8.196000e-06,0
8.198000e-06,0.064
8.200000e-06,0.072
8.202000e-06,0.134
8.204000e-06,0.142
8.206000e-06,0.162
8.208000e-06,0.142
8.210000e-06,0.16
8.212000e-06,0.116
8.214000e-06,0.138
8.216000e-06,0.108
8.218000e-06,0.114
8.220000e-06,0.102
8.222000e-06,0.106
8.224000e-06,0.096
8.226000e-06,0.104
8.228000e-06,0.08
8.230000e-06,0.094
8.232000e-06,0.07
8.234000e-06,0.078
8.236000e-06,0.06
8.238000e-06,0.068
8.240000e-06,0.052
8.242000e-06,0.06
8.244000e-06,0.046
8.246000e-06,0.052
8.248000e-06,0.036
8.250000e-06,0.044
8.252000e-06,0.03
8.254000e-06,0.038
8.256000e-06,0.022
8.258000e-06,0.03
8.260000e-06,0.016
8.262000e-06,0.022
8.264000e-06,0.008
8.266000e-06,0.014
8.268000e-06,-0.002
8.270000e-06,0.008
8.272000e-06,-0.006
8.274000e-06,0.004
8.276000e-06,-0.012
8.278000e-06,-0.006
8.280000e-06,-0.016
8.282000e-06,-0.012
8.284000e-06,-0.022
8.286000e-06,-0.018
8.288000e-06,-0.026
8.290000e-06,-0.024
8.292000e-06,-0.032
8.294000e-06,-0.026
8.296000e-06,-0.036
8.298000e-06,-0.03
8.300000e-06,-0.04
8.302000e-06,-0.036
8.304000e-06,-0.042
8.306000e-06,-0.04
8.308000e-06,-0.048
8.310000e-06,-0.042
8.312000e-06,-0.05
8.314000e-06,-0.046
8.316000e-06,-0.052
8.318000e-06,-0.048
8.320000e-06,-0.052
8.322000e-06,-0.05
8.324000e-06,-0.052
8.326000e-06,-0.05
8.328000e-06,-0.056
8.330000e-06,-0.052
8.332000e-06,-0.056
8.334000e-06,-0.052
8.336000e-06,-0.056
8.338000e-06,-0.056
8.340000e-06,-0.058
8.342000e-06,-0.054
8.344000e-06,-0.06
8.346000e-06,-0.056
8.348000e-06,-0.06
8.350000e-06,-0.058
8.352000e-06,-0.062
8.354000e-06,-0.058
8.356000e-06,-0.062
8.358000e-06,-0.06
8.360000e-06,-0.062
8.362000e-06,-0.058
8.364000e-06,-0.062
8.366000e-06,-0.058
8.368000e-06,-0.062
8.370000e-06,-0.058
8.372000e-06,-0.06
8.374000e-06,-0.056
8.376000e-06,-0.058
8.378000e-06,-0.054
8.380000e-06,-0.054
8.382000e-06,-0.05
8.384000e-06,-0.05
8.386000e-06,-0.042
8.388000e-06,-0.042
8.390000e-06,-0.032
8.392000e-06,-0.032
8.394000e-06,-0.004
8.396000e-06,0
8.398000e-06,0.064
8.400000e-06,0.072
8.402000e-06,0.134
8.404000e-06,0.14
8.406000e-06,0.16
8.408000e-06,0.14
8.410000e-06,0.158
8.412000e-06,0.118
8.414000e-06,0.136
8.416000e-06,0.104
8.418000e-06,0.114
8.420000e-06,0.104
8.422000e-06,0.108
8.424000e-06,0.092
8.426000e-06,0.104
8.428000e-06,0.08
8.430000e-06,0.094
8.432000e-06,0.068
8.434000e-06,0.08
8.436000e-06,0.058
8.438000e-06,0.068
8.440000e-06,0.052
8.442000e-06,0.058
8.444000e-06,0.044
8.446000e-06,0.052
8.448000e-06,0.038
8.450000e-06,0.046
8.452000e-06,0.03
8.454000e-06,0.036
8.456000e-06,0.02
8.458000e-06,0.028
8.460000e-06,0.014
8.462000e-06,0.022
8.464000e-06,0.006
8.466000e-06,0.014
8.468000e-06,0
8.470000e-06,0.006
8.472000e-06,-0.006
8.474000e-06,0
8.476000e-06,-0.012
8.478000e-06,-0.008
8.480000e-06,-0.018
8.482000e-06,-0.012
8.484000e-06,-0.024
8.486000e-06,-0.018
8.488000e-06,-0.026
8.490000e-06,-0.022
8.492000e-06,-0.03
8.494000e-06,-0.028
8.496000e-06,-0.038
8.498000e-06,-0.03
8.500000e-06,-0.042
8.502000e-06,-0.036
8.504000e-06,-0.042
8.506000e-06,-0.038
8.508000e-06,-0.046
8.510000e-06,-0.044
8.512000e-06,-0.048
8.514000e-06,-0.046
8.516000e-06,-0.052
8.518000e-06,-0.048
8.520000e-06,-0.054
8.522000e-06,-0.05
8.524000e-06,-0.052
8.526000e-06,-0.05
8.528000e-06,-0.054
8.530000e-06,-0.052
8.532000e-06,-0.056
8.534000e-06,-0.054
8.536000e-06,-0.056
8.538000e-06,-0.054
8.540000e-06,-0.058
8.542000e-06,-0.054
8.544000e-06,-0.058
8.546000e-06,-0.056
8.548000e-06,-0.06
8.550000e-06,-0.056
8.552000e-06,-0.062
8.554000e-06,-0.056
8.556000e-06,-0.062
8.558000e-06,-0.06
8.560000e-06,-0.062
8.562000e-06,-0.06
8.564000e-06,-0.062
8.566000e-06,-0.058
8.568000e-06,-0.064
8.570000e-06,-0.056
8.572000e-06,-0.06
8.574000e-06,-0.056
8.576000e-06,-0.058
8.578000e-06,-0.054
8.580000e-06,-0.056
8.582000e-06,-0.05
8.584000e-06,-0.048
8.586000e-06,-0.042
8.588000e-06,-0.042
8.590000e-06,-0.032
8.592000e-06,-0.034
8.594000e-06,-0.006
8.596000e-06,-0.002
8.598000e-06,0.066
8.600000e-06,0.074
8.602000e-06,0.134
8.604000e-06,0.14
8.606000e-06,0.16
8.608000e-06,0.14
8.610000e-06,0.16
8.612000e-06,0.118
8.614000e-06,0.136
8.616000e-06,0.106
8.618000e-06,0.118
8.620000e-06,0.102
8.622000e-06,0.108
8.624000e-06,0.096
8.626000e-06,0.102
8.628000e-06,0.08
8.630000e-06,0.094
8.632000e-06,0.07
8.634000e-06,0.08
8.636000e-06,0.058
8.638000e-06,0.068
8.640000e-06,0.052
8.642000e-06,0.058
8.644000e-06,0.046
8.646000e-06,0.05
8.648000e-06,0.038
8.650000e-06,0.044
8.652000e-06,0.03
8.654000e-06,0.036
8.656000e-06,0.022
8.658000e-06,0.03
8.660000e-06,0.016
8.662000e-06,0.022
8.664000e-06,0.008
8.666000e-06,0.016
8.668000e-06,0
8.670000e-06,0.008
8.672000e-06,-0.006
8.674000e-06,0
8.676000e-06,-0.012
8.678000e-06,-0.008
8.680000e-06,-0.018
8.682000e-06,-0.014
8.684000e-06,-0.022
8.686000e-06,-0.018
8.688000e-06,-0.028
8.690000e-06,-0.022
8.692000e-06,-0.032
8.694000e-06,-0.026
8.696000e-06,-0.036
8.698000e-06,-0.032
8.700000e-06,-0.038
8.702000e-06,-0.034
8.704000e-06,-0.044
8.706000e-06,-0.038
8.708000e-06,-0.046
8.710000e-06,-0.042
8.712000e-06,-0.05
8.714000e-06,-0.046
8.716000e-06,-0.052
8.718000e-06,-0.048
8.720000e-06,-0.052
8.722000e-06,-0.05
8.724000e-06,-0.054
8.726000e-06,-0.05
8.728000e-06,-0.056
8.730000e-06,-0.052
8.732000e-06,-0.056
8.734000e-06,-0.052
8.736000e-06,-0.058
8.738000e-06,-0.056
8.740000e-06,-0.058
8.742000e-06,-0.056
8.744000e-06,-0.06
8.746000e-06,-0.056
8.748000e-06,-0.06
8.750000e-06,-0.056
8.752000e-06,-0.06
8.754000e-06,-0.058
8.756000e-06,-0.062
8.758000e-06,-0.058
8.760000e-06,-0.062
8.762000e-06,-0.058
8.764000e-06,-0.062
8.766000e-06,-0.058
8.768000e-06,-0.062
8.770000e-06,-0.058
8.772000e-06,-0.062
8.774000e-06,-0.056
8.776000e-06,-0.058
8.778000e-06,-0.056
8.780000e-06,-0.056
8.782000e-06,-0.05
8.784000e-06,-0.05
8.786000e-06,-0.042
8.788000e-06,-0.042
8.790000e-06,-0.034
8.792000e-06,-0.034
8.794000e-06,-0.004
8.796000e-06,0.002
8.798000e-06,0.064
8.800000e-06,0.072
8.802000e-06,0.136
8.804000e-06,0.142
8.806000e-06,0.16
8.808000e-06,0.14
8.810000e-06,0.158
8.812000e-06,0.116
8.814000e-06,0.138
8.816000e-06,0.106
8.818000e-06,0.118
8.820000e-06,0.104
8.822000e-06,0.108
8.824000e-06,0.096
8.826000e-06,0.104
8.828000e-06,0.082
8.830000e-06,0.096
8.832000e-06,0.068
8.834000e-06,0.08
8.836000e-06,0.06
8.838000e-06,0.068
8.840000e-06,0.05
8.842000e-06,0.058
8.844000e-06,0.044
8.846000e-06,0.05
8.848000e-06,0.038
8.850000e-06,0.044
8.852000e-06,0.03
8.854000e-06,0.038
8.856000e-06,0.022
8.858000e-06,0.028
8.860000e-06,0.014
8.862000e-06,0.022
8.864000e-06,0.008
8.866000e-06,0.014
8.868000e-06,0
8.870000e-06,0.008
8.872000e-06,-0.006
8.874000e-06,0
8.876000e-06,-0.014
8.878000e-06,-0.006
8.880000e-06,-0.018
8.882000e-06,-0.01
8.884000e-06,-0.024
8.886000e-06,-0.018
8.888000e-06,-0.028
8.890000e-06,-0.022
8.892000e-06,-0.032
8.894000e-06,-0.026
8.896000e-06,-0.036
8.898000e-06,-0.032
8.900000e-06,-0.042
8.902000e-06,-0.034
8.904000e-06,-0.042
8.906000e-06,-0.038
8.908000e-06,-0.046
8.910000e-06,-0.042
8.912000e-06,-0.05
8.914000e-06,-0.046
8.916000e-06,-0.05
8.918000e-06,-0.046
8.920000e-06,-0.052
8.922000e-06,-0.05
8.924000e-06,-0.054
8.926000e-06,-0.05
8.928000e-06,-0.054
8.930000e-06,-0.052
8.932000e-06,-0.056
8.934000e-06,-0.054
8.936000e-06,-0.058
8.938000e-06,-0.054
8.940000e-06,-0.06
8.942000e-06,-0.056
8.944000e-06,-0.06
8.946000e-06,-0.056
8.948000e-06,-0.06
8.950000e-06,-0.058
8.952000e-06,-0.062
8.954000e-06,-0.058
8.956000e-06,-0.064
8.958000e-06,-0.058
8.960000e-06,-0.062
8.962000e-06,-0.06
8.964000e-06,-0.064
8.966000e-06,-0.06
8.968000e-06,-0.062
8.970000e-06,-0.058
8.972000e-06,-0.062
8.974000e-06,-0.056
8.976000e-06,-0.058
8.978000e-06,-0.056
8.980000e-06,-0.056
8.982000e-06,-0.05
8.984000e-06,-0.05
8.986000e-06,-0.044
8.988000e-06,-0.044
8.990000e-06,-0.034
8.992000e-06,-0.032
8.994000e-06,-0.008
8.996000e-06,0
8.998000e-06,0.062
9.000000e-06,0.07
9.002000e-06,0.134
9.004000e-06,0.14
9.006000e-06,0.16
9.008000e-06,0.142
9.010000e-06,0.16
9.012000e-06,0.118
9.014000e-06,0.138
9.016000e-06,0.104
9.018000e-06,0.116
9.020000e-06,0.104
9.022000e-06,0.106
9.024000e-06,0.096
9.026000e-06,0.102
9.028000e-06,0.082
9.030000e-06,0.096
9.032000e-06,0.068
9.034000e-06,0.082
9.036000e-06,0.058
9.038000e-06,0.07
9.040000e-06,0.052
9.042000e-06,0.06
9.044000e-06,0.046
9.046000e-06,0.052
9.048000e-06,0.038
9.050000e-06,0.044
9.052000e-06,0.028
9.054000e-06,0.038
9.056000e-06,0.022
9.058000e-06,0.03
9.060000e-06,0.014
9.062000e-06,0.02
9.064000e-06,0.006
9.066000e-06,0.014
9.068000e-06,0.002
9.070000e-06,0.006
9.072000e-06,-0.006
9.074000e-06,0
9.076000e-06,-0.012
9.078000e-06,-0.006
9.080000e-06,-0.018
9.082000e-06,-0.012
9.084000e-06,-0.024
9.086000e-06,-0.016
9.088000e-06,-0.028
9.090000e-06,-0.022
9.092000e-06,-0.032
9.094000e-06,-0.028
9.096000e-06,-0.034
9.098000e-06,-0.032
9.100000e-06,-0.04
9.102000e-06,-0.034
9.104000e-06,-0.044
9.106000e-06,-0.04
9.108000e-06,-0.048
9.110000e-06,-0.042
9.112000e-06,-0.05
9.114000e-06,-0.046
9.116000e-06,-0.05
9.118000e-06,-0.048
